agency_cd,site_no,parameter_cd,ts_id,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,9510200,60,5732,9,18,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,19,2018,2018,1,2018,0.02,2018,0.02,0.02,,,,,0.02,,,,
USGS,9510200,60,5732,9,20,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,21,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,22,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,23,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,24,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,25,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,26,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,27,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
USGS,9510200,60,5732,9,28,2018,2018,1,2018,0.01,2018,0.01,0.01,,,,,0.01,,,,
